Customer_ID,User_Name,Product_Name,Product_ID,Comment,Sentiment,Sentimental_Score
cous__.1355,Varun,Tortilla Chips,PID0051355,Not satisfied.,Neutral,0.0
cous__.1356,Swati,Veggie Chips,PID0051356,Worth the price.,Positive,0.885
cous__.1357,Amit,Pretzels,PID0051357,Average experience.,Negative,-0.674
cous__.1358,Suman,Popcorn,PID0051358,"Not good, expected better.",Negative,-0.674
cous__.1359,Sita,Milk,PID0051359,Bad packaging.,Neutral,0.0
cous__.1360,Rahul,Yogurt,PID0051360,Loved the taste!,Negative,-0.674
cous__.1361,Amit,Cheddar Cheese,PID0051361,Average experience.,Positive,0.885
cous__.1362,Pooja,Mozzarella Cheese,PID0051362,"Too spicy, not for me.",Negative,-0.674
cous__.1363,Sita,Greek Yogurt,PID0051363,Worth the price.,Neutral,0.0
cous__.1364,Arjun,Butter,PID0051364,"Not good, expected better.",Neutral,0.0
cous__.1365,Rahul,Cream Cheese,PID0051365,Loved the taste!,Positive,0.885
cous__.1366,Pooja,Cottage Cheese,PID0051366,Average experience.,Positive,0.885
cous__.1367,Divya,Orange Juice,PID0051367,Average experience.,Positive,0.885
cous__.1368,Sita,Apple Juice,PID0051368,Fresh and tasty.,Neutral,0.0
cous__.1369,Swati,Green Tea,PID0051369,"Too spicy, not for me.",Positive,0.885
cous__.1370,Rohan,Coffee,PID0051370,Very delicious!,Positive,0.885
cous__.1371,Amit,Soft Drink,PID0051371,Average experience.,Negative,-0.674
cous__.1372,Sneha,Black Tea,PID0051372,Loved the taste!,Positive,0.885
cous__.1373,Pooja,Herbal Tea,PID0051373,Very delicious!,Positive,0.885
cous__.1374,Divya,Sparkling Water,PID0051374,"Too spicy, not for me.",Negative,-0.674
cous__.1375,Rahul,Ready-to-Eat Pasta,PID0051375,Not satisfied.,Negative,-0.674
cous__.1376,Raju,Frozen Pizza,PID0051376,Fresh and tasty.,Negative,-0.674
cous__.1377,Aditya,Frozen Burritos,PID0051377,"Not good, expected better.",Negative,-0.674
cous__.1378,Rahul,Frozen Lasagna,PID0051378,Average experience.,Neutral,0.0
cous__.1379,Amit,Instant Noodles,PID0051379,Highly recommended!,Positive,0.885
cous__.1380,Suman,Whole Wheat Bread,PID0051380,Very delicious!,Negative,-0.674
cous__.1381,Mira,Bagels,PID0051381,Worth the price.,Neutral,0.0
cous__.1382,Kunal,Croissants,PID0051382,Highly recommended!,Neutral,0.0
cous__.1383,Pooja,English Muffins,PID0051383,Bad packaging.,Neutral,0.0
cous__.1384,Rohan,Pita Bread,PID0051384,"Not good, expected better.",Negative,-0.674
cous__.1385,Meera,Sourdough Bread,PID0051385,Highly recommended!,Neutral,0.0
cous__.1386,Sneha,Multigrain Cereal,PID0051386,"Too spicy, not for me.",Positive,0.885
cous__.1387,Aditya,Oatmeal,PID0051387,Bad packaging.,Negative,-0.674
cous__.1388,Amit,Granola Bars,PID0051388,Loved the taste!,Positive,0.885
cous__.1389,Divya,Protein Bars,PID0051389,Worth the price.,Negative,-0.674
cous__.1390,Divya,Raisin Bran Cereal,PID0051390,Not satisfied.,Negative,-0.674
cous__.1391,Sneha,Frozen Vegetables,PID0051391,Highly recommended!,Negative,-0.674
cous__.1392,Aditya,Frozen French Fries,PID0051392,Very delicious!,Positive,0.885
cous__.1393,Priya,Frozen Chicken Nuggets,PID0051393,Average experience.,Negative,-0.674
cous__.1394,Raju,Frozen Fish Sticks,PID0051394,Worth the price.,Negative,-0.674
cous__.1395,Aditya,Frozen Dumplings,PID0051395,Loved the taste!,Neutral,0.0
cous__.1396,Kiran,Frozen Spring Rolls,PID0051396,"Too spicy, not for me.",Neutral,0.0
cous__.1397,Rohan,Frozen Waffles,PID0051397,Average experience.,Negative,-0.674
cous__.1398,Swati,Frozen Berries,PID0051398,Worth the price.,Negative,-0.674
cous__.1399,Rahul,Tofu,PID0051399,Bad packaging.,Neutral,0.0
cous__.1400,Swati,Dried Fruits,PID0051400,Not satisfied.,Neutral,0.0
cous__.1401,Swati,Canned Soup,PID0051401,"Too spicy, not for me.",Neutral,0.0
cous__.1402,Priya,Nut Mix,PID0051402,"Not good, expected better.",Neutral,0.0
cous__.1403,Mira,Rice Cakes,PID0051403,Highly recommended!,Positive,0.885
cous__.1404,Arjun,Pancake Mix,PID0051404,Loved the taste!,Negative,-0.674
cous__.1405,Swati,Potato Chips,PID0051405,Not satisfied.,Neutral,0.0
cous__.1406,Rahul,Corn Chips,PID0051406,Not satisfied.,Negative,-0.674
cous__.1407,Meera,Tortilla Chips,PID0051407,Highly recommended!,Positive,0.885
cous__.1408,Raju,Veggie Chips,PID0051408,Average experience.,Neutral,0.0
cous__.1409,Raju,Pretzels,PID0051409,"Not good, expected better.",Neutral,0.0
cous__.1410,Aditya,Popcorn,PID0051410,"Too spicy, not for me.",Positive,0.885
cous__.1411,Sneha,Milk,PID0051411,Very delicious!,Negative,-0.674
cous__.1412,Kunal,Yogurt,PID0051412,"Not good, expected better.",Negative,-0.674
cous__.1413,Meera,Cheddar Cheese,PID0051413,Highly recommended!,Negative,-0.674
cous__.1414,Pooja,Mozzarella Cheese,PID0051414,Fresh and tasty.,Positive,0.885
cous__.1415,Pooja,Greek Yogurt,PID0051415,Bad packaging.,Negative,-0.674
cous__.1416,Priya,Butter,PID0051416,Highly recommended!,Positive,0.885
cous__.1417,Swati,Cream Cheese,PID0051417,Worth the price.,Positive,0.885
cous__.1418,Sita,Cottage Cheese,PID0051418,Very delicious!,Neutral,0.0
cous__.1419,Amit,Orange Juice,PID0051419,Average experience.,Neutral,0.0
cous__.1420,Sneha,Apple Juice,PID0051420,Fresh and tasty.,Negative,-0.674
cous__.1421,Rahul,Green Tea,PID0051421,Highly recommended!,Negative,-0.674
cous__.1422,Divya,Coffee,PID0051422,"Too spicy, not for me.",Neutral,0.0
cous__.1423,Aditya,Soft Drink,PID0051423,Highly recommended!,Positive,0.885
cous__.1424,Aditya,Black Tea,PID0051424,Not satisfied.,Neutral,0.0
cous__.1425,Varun,Herbal Tea,PID0051425,Not satisfied.,Negative,-0.674
cous__.1426,Sita,Sparkling Water,PID0051426,"Not good, expected better.",Neutral,0.0
cous__.1427,Sneha,Ready-to-Eat Pasta,PID0051427,Bad packaging.,Positive,0.885
cous__.1428,Sneha,Frozen Pizza,PID0051428,"Not good, expected better.",Negative,-0.674
cous__.1429,Varun,Frozen Burritos,PID0051429,Bad packaging.,Negative,-0.674
cous__.1430,Amit,Frozen Lasagna,PID0051430,"Not good, expected better.",Neutral,0.0
cous__.1431,Priya,Instant Noodles,PID0051431,Not satisfied.,Positive,0.885
cous__.1432,Kunal,Whole Wheat Bread,PID0051432,Bad packaging.,Neutral,0.0
cous__.1433,Amit,Bagels,PID0051433,Highly recommended!,Neutral,0.0
cous__.1434,Arjun,Croissants,PID0051434,Bad packaging.,Positive,0.885
cous__.1435,Swati,English Muffins,PID0051435,Very delicious!,Negative,-0.674
cous__.1436,Raju,Pita Bread,PID0051436,"Not good, expected better.",Neutral,0.0
cous__.1437,Priya,Sourdough Bread,PID0051437,Highly recommended!,Positive,0.885
cous__.1438,Kunal,Multigrain Cereal,PID0051438,Not satisfied.,Positive,0.885
cous__.1439,Meera,Oatmeal,PID0051439,"Not good, expected better.",Neutral,0.0
cous__.1440,Suman,Granola Bars,PID0051440,"Not good, expected better.",Positive,0.885
cous__.1441,Mira,Protein Bars,PID0051441,Loved the taste!,Negative,-0.674
cous__.1442,Arjun,Raisin Bran Cereal,PID0051442,Fresh and tasty.,Neutral,0.0
cous__.1443,Sneha,Frozen Vegetables,PID0051443,"Too spicy, not for me.",Positive,0.885
cous__.1444,Sita,Frozen French Fries,PID0051444,Average experience.,Positive,0.885
cous__.1445,Kunal,Frozen Chicken Nuggets,PID0051445,Very delicious!,Neutral,0.0
cous__.1446,Rahul,Frozen Fish Sticks,PID0051446,Average experience.,Negative,-0.674
cous__.1447,Kunal,Frozen Dumplings,PID0051447,Average experience.,Positive,0.885
cous__.1448,Kiran,Frozen Spring Rolls,PID0051448,Very delicious!,Positive,0.885
cous__.1449,Sneha,Frozen Waffles,PID0051449,Bad packaging.,Positive,0.885
cous__.1450,Amit,Frozen Berries,PID0051450,Average experience.,Negative,-0.674
cous__.1451,Kunal,Tofu,PID0051451,"Too spicy, not for me.",Negative,-0.674
cous__.1452,Suman,Dried Fruits,PID0051452,"Too spicy, not for me.",Neutral,0.0
cous__.1453,Amit,Canned Soup,PID0051453,"Too spicy, not for me.",Positive,0.885
cous__.1454,Swati,Nut Mix,PID0051454,Fresh and tasty.,Negative,-0.674
cous__.1455,Amit,Rice Cakes,PID0051455,"Not good, expected better.",Neutral,0.0
cous__.1456,Pooja,Pancake Mix,PID0051456,Very delicious!,Neutral,0.0
cous__.1457,Priya,Potato Chips,PID0051457,"Not good, expected better.",Neutral,0.0
cous__.1458,Divya,Corn Chips,PID0051458,Very delicious!,Neutral,0.0
cous__.1459,Meera,Tortilla Chips,PID0051459,Average experience.,Negative,-0.674
cous__.1460,Pooja,Veggie Chips,PID0051460,Bad packaging.,Positive,0.885
cous__.1461,Arjun,Pretzels,PID0051461,"Too spicy, not for me.",Negative,-0.674
cous__.1462,Sneha,Popcorn,PID0051462,Loved the taste!,Negative,-0.674
cous__.1463,Amit,Milk,PID0051463,"Too spicy, not for me.",Positive,0.885
cous__.1464,Swati,Yogurt,PID0051464,Worth the price.,Positive,0.885
cous__.1465,Rahul,Cheddar Cheese,PID0051465,Average experience.,Positive,0.885
cous__.1466,Varun,Mozzarella Cheese,PID0051466,Average experience.,Negative,-0.674
cous__.1467,Arjun,Greek Yogurt,PID0051467,Highly recommended!,Positive,0.885
cous__.1468,Meera,Butter,PID0051468,Not satisfied.,Positive,0.885
cous__.1469,Aditya,Cream Cheese,PID0051469,Not satisfied.,Neutral,0.0
cous__.1470,Rahul,Cottage Cheese,PID0051470,Not satisfied.,Positive,0.885
cous__.1471,Mira,Orange Juice,PID0051471,"Not good, expected better.",Negative,-0.674
cous__.1472,Pooja,Apple Juice,PID0051472,Not satisfied.,Neutral,0.0
cous__.1473,Raju,Green Tea,PID0051473,Loved the taste!,Negative,-0.674
cous__.1474,Varun,Coffee,PID0051474,Loved the taste!,Positive,0.885
cous__.1475,Varun,Soft Drink,PID0051475,"Too spicy, not for me.",Positive,0.885
cous__.1476,Raju,Black Tea,PID0051476,Very delicious!,Neutral,0.0
cous__.1477,Kunal,Herbal Tea,PID0051477,Bad packaging.,Neutral,0.0
cous__.1478,Varun,Sparkling Water,PID0051478,Not satisfied.,Negative,-0.674
cous__.1479,Kunal,Ready-to-Eat Pasta,PID0051479,Average experience.,Negative,-0.674
cous__.1480,Sita,Frozen Pizza,PID0051480,Worth the price.,Negative,-0.674
cous__.1481,Rohan,Frozen Burritos,PID0051481,"Too spicy, not for me.",Positive,0.885
cous__.1482,Aditya,Frozen Lasagna,PID0051482,"Not good, expected better.",Positive,0.885
cous__.1483,Varun,Instant Noodles,PID0051483,Average experience.,Negative,-0.674
cous__.1484,Pooja,Whole Wheat Bread,PID0051484,Fresh and tasty.,Positive,0.885
cous__.1485,Sneha,Bagels,PID0051485,Fresh and tasty.,Positive,0.885
cous__.1486,Raju,Croissants,PID0051486,Average experience.,Neutral,0.0
cous__.1487,Pooja,English Muffins,PID0051487,Average experience.,Negative,-0.674
cous__.1488,Aditya,Pita Bread,PID0051488,Bad packaging.,Positive,0.885
cous__.1489,Kiran,Sourdough Bread,PID0051489,Fresh and tasty.,Negative,-0.674
cous__.1490,Sita,Multigrain Cereal,PID0051490,Worth the price.,Neutral,0.0
cous__.1491,Pooja,Oatmeal,PID0051491,Not satisfied.,Positive,0.885
cous__.1492,Sita,Granola Bars,PID0051492,Loved the taste!,Positive,0.885
cous__.1493,Rahul,Protein Bars,PID0051493,Not satisfied.,Positive,0.885
cous__.1494,Raju,Raisin Bran Cereal,PID0051494,Average experience.,Negative,-0.674
cous__.1495,Meera,Frozen Vegetables,PID0051495,Not satisfied.,Neutral,0.0
cous__.1496,Aditya,Frozen French Fries,PID0051496,Highly recommended!,Negative,-0.674
cous__.1497,Mira,Frozen Chicken Nuggets,PID0051497,Highly recommended!,Negative,-0.674
cous__.1498,Pooja,Frozen Fish Sticks,PID0051498,Bad packaging.,Negative,-0.674
cous__.1499,Pooja,Frozen Dumplings,PID0051499,Fresh and tasty.,Positive,0.885
cous__.1500,Mira,Frozen Spring Rolls,PID0051500,Not satisfied.,Negative,-0.674
cous__.1501,Swati,Frozen Waffles,PID0051501,Bad packaging.,Neutral,0.0
cous__.1502,Sita,Frozen Berries,PID0051502,Loved the taste!,Negative,-0.674
cous__.1503,Priya,Tofu,PID0051503,Highly recommended!,Negative,-0.674
cous__.1504,Meera,Dried Fruits,PID0051504,Highly recommended!,Neutral,0.0
cous__.1505,Sita,Canned Soup,PID0051505,"Not good, expected better.",Negative,-0.674
cous__.1506,Meera,Nut Mix,PID0051506,"Too spicy, not for me.",Neutral,0.0
cous__.1507,Meera,Rice Cakes,PID0051507,Worth the price.,Neutral,0.0
cous__.1508,Pooja,Pancake Mix,PID0051508,Worth the price.,Positive,0.885
cous__.1509,Raju,Potato Chips,PID0051509,Average experience.,Neutral,0.0
cous__.1510,Swati,Corn Chips,PID0051510,"Not good, expected better.",Positive,0.885
cous__.1511,Amit,Tortilla Chips,PID0051511,"Too spicy, not for me.",Neutral,0.0
cous__.1512,Aditya,Veggie Chips,PID0051512,Highly recommended!,Positive,0.885
cous__.1513,Priya,Pretzels,PID0051513,"Too spicy, not for me.",Negative,-0.674
cous__.1514,Kunal,Popcorn,PID0051514,Very delicious!,Positive,0.885
cous__.1515,Rahul,Milk,PID0051515,"Too spicy, not for me.",Negative,-0.674
cous__.1516,Suman,Yogurt,PID0051516,Loved the taste!,Positive,0.885
cous__.1517,Mira,Cheddar Cheese,PID0051517,Not satisfied.,Positive,0.885
cous__.1518,Aditya,Mozzarella Cheese,PID0051518,"Not good, expected better.",Positive,0.885
cous__.1519,Aditya,Greek Yogurt,PID0051519,Not satisfied.,Negative,-0.674
cous__.1520,Sneha,Butter,PID0051520,Bad packaging.,Positive,0.885
cous__.1521,Swati,Cream Cheese,PID0051521,Very delicious!,Negative,-0.674
cous__.1522,Priya,Cottage Cheese,PID0051522,Very delicious!,Negative,-0.674
cous__.1523,Varun,Orange Juice,PID0051523,Highly recommended!,Neutral,0.0
cous__.1524,Kiran,Apple Juice,PID0051524,Bad packaging.,Positive,0.885
cous__.1525,Rohan,Green Tea,PID0051525,Loved the taste!,Positive,0.885
cous__.1526,Swati,Coffee,PID0051526,Average experience.,Neutral,0.0
cous__.1527,Rohan,Soft Drink,PID0051527,Bad packaging.,Positive,0.885
cous__.1528,Rahul,Black Tea,PID0051528,"Not good, expected better.",Neutral,0.0
cous__.1529,Meera,Herbal Tea,PID0051529,Average experience.,Negative,-0.674
cous__.1530,Amit,Sparkling Water,PID0051530,"Not good, expected better.",Neutral,0.0
cous__.1531,Pooja,Ready-to-Eat Pasta,PID0051531,Loved the taste!,Positive,0.885
cous__.1532,Priya,Frozen Pizza,PID0051532,Loved the taste!,Positive,0.885
cous__.1533,Mira,Frozen Burritos,PID0051533,Fresh and tasty.,Positive,0.885
cous__.1534,Pooja,Frozen Lasagna,PID0051534,"Too spicy, not for me.",Positive,0.885
cous__.1535,Mira,Instant Noodles,PID0051535,Not satisfied.,Neutral,0.0
cous__.1536,Pooja,Whole Wheat Bread,PID0051536,Highly recommended!,Neutral,0.0
cous__.1537,Rohan,Bagels,PID0051537,Fresh and tasty.,Neutral,0.0
cous__.1538,Suman,Croissants,PID0051538,"Too spicy, not for me.",Neutral,0.0
cous__.1539,Kunal,English Muffins,PID0051539,Worth the price.,Neutral,0.0
cous__.1540,Arjun,Pita Bread,PID0051540,Fresh and tasty.,Positive,0.885
cous__.1541,Amit,Sourdough Bread,PID0051541,Not satisfied.,Positive,0.885
cous__.1542,Swati,Multigrain Cereal,PID0051542,Bad packaging.,Positive,0.885
cous__.1543,Rahul,Oatmeal,PID0051543,"Too spicy, not for me.",Positive,0.885
cous__.1544,Arjun,Granola Bars,PID0051544,"Too spicy, not for me.",Negative,-0.674
cous__.1545,Sneha,Protein Bars,PID0051545,Average experience.,Negative,-0.674
cous__.1546,Rahul,Raisin Bran Cereal,PID0051546,"Too spicy, not for me.",Neutral,0.0
cous__.1547,Amit,Frozen Vegetables,PID0051547,Loved the taste!,Negative,-0.674
cous__.1548,Kiran,Frozen French Fries,PID0051548,Very delicious!,Neutral,0.0
cous__.1549,Pooja,Frozen Chicken Nuggets,PID0051549,Highly recommended!,Positive,0.885
cous__.1550,Varun,Frozen Fish Sticks,PID0051550,"Too spicy, not for me.",Neutral,0.0
cous__.1551,Kunal,Frozen Dumplings,PID0051551,Loved the taste!,Neutral,0.0
cous__.1552,Rohan,Frozen Spring Rolls,PID0051552,Worth the price.,Neutral,0.0
cous__.1553,Kiran,Frozen Waffles,PID0051553,Very delicious!,Negative,-0.674
cous__.1554,Rohan,Frozen Berries,PID0051554,"Not good, expected better.",Neutral,0.0
cous__.1555,Sneha,Tofu,PID0051555,Highly recommended!,Positive,0.885
cous__.1556,Arjun,Dried Fruits,PID0051556,Bad packaging.,Positive,0.885
cous__.1557,Mira,Canned Soup,PID0051557,Not satisfied.,Negative,-0.674
cous__.1558,Arjun,Nut Mix,PID0051558,Highly recommended!,Negative,-0.674
cous__.1559,Aditya,Rice Cakes,PID0051559,Very delicious!,Positive,0.885
cous__.1560,Arjun,Pancake Mix,PID0051560,Average experience.,Positive,0.885
cous__.1561,Suman,Potato Chips,PID0051561,Very delicious!,Negative,-0.674
cous__.1562,Mira,Corn Chips,PID0051562,Loved the taste!,Negative,-0.674
cous__.1563,Rohan,Tortilla Chips,PID0051563,Average experience.,Neutral,0.0
cous__.1564,Rahul,Veggie Chips,PID0051564,Fresh and tasty.,Negative,-0.674
cous__.1565,Sita,Pretzels,PID0051565,"Too spicy, not for me.",Negative,-0.674
cous__.1566,Pooja,Popcorn,PID0051566,"Not good, expected better.",Neutral,0.0
cous__.1567,Sita,Milk,PID0051567,Average experience.,Positive,0.885
cous__.1568,Rahul,Yogurt,PID0051568,"Not good, expected better.",Neutral,0.0
cous__.1569,Varun,Cheddar Cheese,PID0051569,Bad packaging.,Negative,-0.674
cous__.1570,Arjun,Mozzarella Cheese,PID0051570,Average experience.,Positive,0.885
cous__.1571,Kunal,Greek Yogurt,PID0051571,Worth the price.,Positive,0.885
cous__.1572,Sneha,Butter,PID0051572,Not satisfied.,Negative,-0.674
cous__.1573,Pooja,Cream Cheese,PID0051573,"Too spicy, not for me.",Neutral,0.0
cous__.1574,Varun,Cottage Cheese,PID0051574,Highly recommended!,Negative,-0.674
cous__.1575,Swati,Orange Juice,PID0051575,Average experience.,Positive,0.885
cous__.1576,Pooja,Apple Juice,PID0051576,Worth the price.,Negative,-0.674
cous__.1577,Kiran,Green Tea,PID0051577,Worth the price.,Neutral,0.0
cous__.1578,Arjun,Coffee,PID0051578,Very delicious!,Negative,-0.674
cous__.1579,Divya,Soft Drink,PID0051579,"Too spicy, not for me.",Neutral,0.0
cous__.1580,Rahul,Black Tea,PID0051580,Not satisfied.,Positive,0.885
cous__.1581,Rohan,Herbal Tea,PID0051581,Loved the taste!,Neutral,0.0
cous__.1582,Priya,Sparkling Water,PID0051582,Bad packaging.,Negative,-0.674
cous__.1583,Sita,Ready-to-Eat Pasta,PID0051583,Not satisfied.,Negative,-0.674
cous__.1584,Priya,Frozen Pizza,PID0051584,"Not good, expected better.",Neutral,0.0
cous__.1585,Kiran,Frozen Burritos,PID0051585,Very delicious!,Positive,0.885
cous__.1586,Sneha,Frozen Lasagna,PID0051586,Not satisfied.,Neutral,0.0
cous__.1587,Varun,Instant Noodles,PID0051587,Highly recommended!,Negative,-0.674
cous__.1588,Pooja,Whole Wheat Bread,PID0051588,Worth the price.,Neutral,0.0
cous__.1589,Suman,Bagels,PID0051589,"Too spicy, not for me.",Negative,-0.674
cous__.1590,Sneha,Croissants,PID0051590,Very delicious!,Positive,0.885
cous__.1591,Rahul,English Muffins,PID0051591,Not satisfied.,Negative,-0.674
cous__.1592,Swati,Pita Bread,PID0051592,Not satisfied.,Positive,0.885
cous__.1593,Priya,Sourdough Bread,PID0051593,"Not good, expected better.",Positive,0.885
cous__.1594,Rohan,Multigrain Cereal,PID0051594,Average experience.,Neutral,0.0
cous__.1595,Varun,Oatmeal,PID0051595,Not satisfied.,Positive,0.885
cous__.1596,Rohan,Granola Bars,PID0051596,Average experience.,Neutral,0.0
cous__.1597,Amit,Protein Bars,PID0051597,Not satisfied.,Neutral,0.0
cous__.1598,Sneha,Raisin Bran Cereal,PID0051598,Fresh and tasty.,Neutral,0.0
cous__.1599,Rahul,Frozen Vegetables,PID0051599,Fresh and tasty.,Positive,0.885
cous__.1600,Kiran,Frozen French Fries,PID0051600,Loved the taste!,Negative,-0.674
cous__.1601,Divya,Frozen Chicken Nuggets,PID0051601,Bad packaging.,Positive,0.885
cous__.1602,Arjun,Frozen Fish Sticks,PID0051602,Highly recommended!,Positive,0.885
cous__.1603,Amit,Frozen Dumplings,PID0051603,Highly recommended!,Neutral,0.0
cous__.1604,Meera,Frozen Spring Rolls,PID0051604,"Too spicy, not for me.",Neutral,0.0
cous__.1605,Suman,Frozen Waffles,PID0051605,Not satisfied.,Negative,-0.674
cous__.1606,Suman,Frozen Berries,PID0051606,Bad packaging.,Positive,0.885
cous__.1607,Swati,Tofu,PID0051607,Fresh and tasty.,Negative,-0.674
cous__.1608,Swati,Dried Fruits,PID0051608,"Not good, expected better.",Neutral,0.0
cous__.1609,Arjun,Canned Soup,PID0051609,Loved the taste!,Neutral,0.0
cous__.1610,Sneha,Nut Mix,PID0051610,"Not good, expected better.",Negative,-0.674
cous__.1611,Mira,Rice Cakes,PID0051611,"Not good, expected better.",Negative,-0.674
cous__.1612,Suman,Pancake Mix,PID0051612,Fresh and tasty.,Neutral,0.0
cous__.1613,Swati,Potato Chips,PID0051613,Average experience.,Positive,0.885
cous__.1614,Varun,Corn Chips,PID0051614,Fresh and tasty.,Negative,-0.674
cous__.1615,Sneha,Tortilla Chips,PID0051615,Fresh and tasty.,Positive,0.885
cous__.1616,Aditya,Veggie Chips,PID0051616,Fresh and tasty.,Positive,0.885
cous__.1617,Kunal,Pretzels,PID0051617,"Too spicy, not for me.",Neutral,0.0
cous__.1618,Kiran,Popcorn,PID0051618,Highly recommended!,Negative,-0.674
cous__.1619,Swati,Milk,PID0051619,Bad packaging.,Neutral,0.0
cous__.1620,Kiran,Yogurt,PID0051620,Highly recommended!,Neutral,0.0
cous__.1621,Swati,Cheddar Cheese,PID0051621,Very delicious!,Negative,-0.674
cous__.1622,Amit,Mozzarella Cheese,PID0051622,"Too spicy, not for me.",Neutral,0.0
cous__.1623,Mira,Greek Yogurt,PID0051623,"Too spicy, not for me.",Positive,0.885
cous__.1624,Mira,Butter,PID0051624,"Too spicy, not for me.",Positive,0.885
cous__.1625,Arjun,Cream Cheese,PID0051625,"Too spicy, not for me.",Neutral,0.0
cous__.1626,Rohan,Cottage Cheese,PID0051626,Average experience.,Neutral,0.0
cous__.1627,Raju,Orange Juice,PID0051627,Worth the price.,Neutral,0.0
cous__.1628,Aditya,Apple Juice,PID0051628,Very delicious!,Neutral,0.0
cous__.1629,Rohan,Green Tea,PID0051629,Worth the price.,Positive,0.885
cous__.1630,Amit,Coffee,PID0051630,Fresh and tasty.,Neutral,0.0
cous__.1631,Swati,Soft Drink,PID0051631,Bad packaging.,Negative,-0.674
cous__.1632,Aditya,Black Tea,PID0051632,Bad packaging.,Neutral,0.0
cous__.1633,Sita,Herbal Tea,PID0051633,Bad packaging.,Negative,-0.674
cous__.1634,Sita,Sparkling Water,PID0051634,Loved the taste!,Negative,-0.674
cous__.1635,Priya,Ready-to-Eat Pasta,PID0051635,Bad packaging.,Negative,-0.674
cous__.1636,Varun,Frozen Pizza,PID0051636,"Not good, expected better.",Negative,-0.674
cous__.1637,Divya,Frozen Burritos,PID0051637,Bad packaging.,Neutral,0.0
cous__.1638,Rahul,Frozen Lasagna,PID0051638,Very delicious!,Neutral,0.0
cous__.1639,Rahul,Instant Noodles,PID0051639,Bad packaging.,Neutral,0.0
cous__.1640,Kiran,Whole Wheat Bread,PID0051640,Bad packaging.,Negative,-0.674
cous__.1641,Amit,Bagels,PID0051641,Fresh and tasty.,Positive,0.885
cous__.1642,Sneha,Croissants,PID0051642,Bad packaging.,Negative,-0.674
cous__.1643,Amit,English Muffins,PID0051643,Loved the taste!,Negative,-0.674
cous__.1644,Arjun,Pita Bread,PID0051644,Loved the taste!,Positive,0.885
cous__.1645,Arjun,Sourdough Bread,PID0051645,Not satisfied.,Negative,-0.674
cous__.1646,Kiran,Multigrain Cereal,PID0051646,Average experience.,Neutral,0.0
cous__.1647,Pooja,Oatmeal,PID0051647,Highly recommended!,Positive,0.885
cous__.1648,Divya,Granola Bars,PID0051648,Bad packaging.,Negative,-0.674
cous__.1649,Suman,Protein Bars,PID0051649,Very delicious!,Positive,0.885
cous__.1650,Sneha,Raisin Bran Cereal,PID0051650,"Not good, expected better.",Neutral,0.0
cous__.1651,Varun,Frozen Vegetables,PID0051651,Worth the price.,Positive,0.885
cous__.1652,Sita,Frozen French Fries,PID0051652,"Not good, expected better.",Neutral,0.0
cous__.1653,Swati,Frozen Chicken Nuggets,PID0051653,Not satisfied.,Negative,-0.674
cous__.1654,Varun,Frozen Fish Sticks,PID0051654,"Not good, expected better.",Neutral,0.0
cous__.1655,Divya,Frozen Dumplings,PID0051655,Bad packaging.,Negative,-0.674
cous__.1656,Divya,Frozen Spring Rolls,PID0051656,Worth the price.,Neutral,0.0
cous__.1657,Amit,Frozen Waffles,PID0051657,Fresh and tasty.,Negative,-0.674
cous__.1658,Raju,Frozen Berries,PID0051658,Not satisfied.,Positive,0.885
cous__.1659,Pooja,Tofu,PID0051659,Bad packaging.,Neutral,0.0
cous__.1660,Aditya,Dried Fruits,PID0051660,Average experience.,Negative,-0.674
cous__.1661,Suman,Canned Soup,PID0051661,Fresh and tasty.,Neutral,0.0
cous__.1662,Raju,Nut Mix,PID0051662,"Too spicy, not for me.",Negative,-0.674
cous__.1663,Amit,Rice Cakes,PID0051663,"Not good, expected better.",Positive,0.885
cous__.1664,Priya,Pancake Mix,PID0051664,Bad packaging.,Neutral,0.0
cous__.1665,Sita,Potato Chips,PID0051665,Highly recommended!,Positive,0.885
cous__.1666,Amit,Corn Chips,PID0051666,Loved the taste!,Neutral,0.0
cous__.1667,Kiran,Tortilla Chips,PID0051667,Very delicious!,Negative,-0.674
cous__.1668,Aditya,Veggie Chips,PID0051668,Highly recommended!,Negative,-0.674
cous__.1669,Meera,Pretzels,PID0051669,Loved the taste!,Positive,0.885
cous__.1670,Rohan,Popcorn,PID0051670,Loved the taste!,Neutral,0.0
cous__.1671,Swati,Milk,PID0051671,"Too spicy, not for me.",Neutral,0.0
cous__.1672,Varun,Yogurt,PID0051672,"Too spicy, not for me.",Neutral,0.0
cous__.1673,Kunal,Cheddar Cheese,PID0051673,Bad packaging.,Positive,0.885
cous__.1674,Suman,Mozzarella Cheese,PID0051674,"Not good, expected better.",Negative,-0.674
cous__.1675,Sita,Greek Yogurt,PID0051675,Highly recommended!,Neutral,0.0
cous__.1676,Rahul,Butter,PID0051676,Fresh and tasty.,Positive,0.885
cous__.1677,Varun,Cream Cheese,PID0051677,"Not good, expected better.",Neutral,0.0
cous__.1678,Amit,Cottage Cheese,PID0051678,"Too spicy, not for me.",Positive,0.885
cous__.1679,Rahul,Orange Juice,PID0051679,Loved the taste!,Negative,-0.674
cous__.1680,Rahul,Apple Juice,PID0051680,Highly recommended!,Positive,0.885
